date,region,descriptive_house_price,descriptive_monthly_rent,descriptive_gross_yield_pct,model_aligned_observation
2012-06-01,East of England,,780.0,,True
2012-07-01,East of England,,780.0,,True
2012-08-01,East of England,,781.0,,True
2012-09-01,East of England,,782.0,,True
2012-10-01,East of England,,782.0,,True
2012-11-01,East of England,,783.0,,True
2012-12-01,East of England,,784.0,,True
2013-01-01,East of England,192142.0,784.0,4.775187275291827,True
2013-01-02,East of England,190370.0,,,True
2013-01-03,East of England,194147.0,,,True
2013-01-04,East of England,194595.0,,,True
2013-01-05,East of England,193843.0,,,True
2013-01-06,East of England,196002.0,,,True
2013-01-07,East of England,199137.0,,,True
2013-01-08,East of England,200041.0,,,True
2013-01-09,East of England,199877.0,,,True
2013-01-10,East of England,201547.0,,,True
2013-01-11,East of England,200471.0,,,True
2013-01-12,East of England,205065.0,,,True
2013-02-01,East of England,,785.0,,True
2013-03-01,East of England,,786.0,,True
2013-04-01,East of England,,786.0,,True
2013-05-01,East of England,,787.0,,True
2013-06-01,East of England,,787.0,,True
2013-07-01,East of England,,788.0,,True
2013-08-01,East of England,,789.0,,True
2013-09-01,East of England,,789.0,,True
2013-10-01,East of England,,790.0,,True
2013-11-01,East of England,,791.0,,True
2013-12-01,East of England,,791.0,,True
2014-01-01,East of England,203602.0,792.0,4.401323049800995,True
2014-01-02,East of England,205151.0,,,True
2014-01-03,East of England,206108.0,,,True
2014-01-04,East of England,210280.0,,,True
2014-01-05,East of England,213895.0,,,True
2014-01-06,East of England,215704.0,,,True
2014-01-07,East of England,219457.0,,,True
2014-01-08,East of England,221782.0,,,True
2014-01-09,East of England,223836.0,,,True
2014-01-10,East of England,224885.0,,,True
2014-01-11,East of England,223944.0,,,True
2014-01-12,East of England,224758.0,,,True
2014-02-01,East of England,,793.0,,True
2014-03-01,East of England,,793.0,,True
2014-04-01,East of England,,794.0,,True
2014-05-01,East of England,,795.0,,True
2014-06-01,East of England,,795.0,,True
2014-07-01,East of England,,796.0,,True
2014-08-01,East of England,,797.0,,True
2014-09-01,East of England,,797.0,,True
2014-10-01,East of England,,798.0,,True
2014-11-01,East of England,,799.0,,True
2014-12-01,East of England,,799.0,,True
2015-01-01,East of England,225847.0,800.0,4.050467839996403,True
2015-01-02,East of England,226943.0,,,True
2015-01-03,East of England,227055.0,,,True
2015-01-04,East of England,229445.0,,,True
2015-01-05,East of England,232551.0,,,True
2015-01-06,East of England,233631.0,,,True
2015-01-07,East of England,239245.0,,,True
2015-01-08,East of England,241945.0,,,True
2015-01-09,East of England,244652.0,,,True
2015-01-10,East of England,245823.0,,,True
2015-01-11,East of England,249124.0,,,True
2015-01-12,East of England,250225.0,,,True
2015-02-01,East of England,,801.0,,True
2015-03-01,East of England,,801.0,,True
2015-04-01,East of England,,802.0,,True
2015-05-01,East of England,,803.0,,True
2015-06-01,East of England,,803.0,,True
2015-07-01,East of England,,804.0,,True
2015-08-01,East of England,,805.0,,True
2015-09-01,East of England,,805.0,,True
2015-10-01,East of England,,806.0,,True
2015-11-01,East of England,,807.0,,True
2015-12-01,East of England,,807.0,,True
2016-01-01,East of England,252519.0,808.0,3.6796800124375006,True
2016-01-02,East of England,252732.0,,,True
2016-01-03,East of England,256923.0,,,True
2016-01-04,East of England,256970.0,,,True
2016-01-05,East of England,261564.0,,,True
2016-01-06,East of England,264489.0,,,True
2016-01-07,East of England,267798.0,,,True
2016-01-08,East of England,268266.0,,,True
2016-01-09,East of England,270191.0,,,True
2016-01-10,East of England,269689.0,,,True
2016-01-11,East of England,270473.0,,,True
2016-01-12,East of England,273009.0,,,True
2016-02-01,East of England,,809.0,,True
2016-03-01,East of England,,809.0,,True
2016-04-01,East of England,,810.0,,True
2016-05-01,East of England,,811.0,,True
2016-06-01,East of England,,811.0,,True
2016-07-01,East of England,,812.0,,True
2016-08-01,East of England,,813.0,,True
2016-09-01,East of England,,813.0,,True
2016-10-01,East of England,,814.0,,True
2016-11-01,East of England,,815.0,,True
2016-12-01,East of England,,815.0,,True
2017-01-01,East of England,272123.0,816.0,3.495040371282656,True
2017-01-02,East of England,274329.0,,,True
2017-01-03,East of England,272504.0,,,True
2017-01-04,East of England,276523.0,,,True
2017-01-05,East of England,279053.0,,,True
2017-01-06,East of England,280366.0,,,True
2017-01-07,East of England,284682.0,,,True
2017-01-08,East of England,284475.0,,,True
2017-01-09,East of England,285274.0,,,True
2017-01-10,East of England,285404.0,,,True
2017-01-11,East of England,284088.0,,,True
2017-01-12,East of England,285947.0,,,True
2017-02-01,East of England,,817.0,,True
2017-03-01,East of England,,817.0,,True
2017-04-01,East of England,,818.0,,True
2017-05-01,East of England,,819.0,,True
2017-06-01,East of England,,819.0,,True
2017-07-01,East of England,,820.0,,True
2017-08-01,East of England,,821.0,,True
2017-09-01,East of England,,822.0,,True
2017-10-01,East of England,,822.0,,True
2017-11-01,East of England,,823.0,,True
2017-12-01,East of England,,824.0,,True
2018-01-01,East of England,285873.0,824.0,3.4436110145695467,True
2018-01-02,East of England,285219.0,,,True
2018-01-03,East of England,283450.0,,,True
2018-01-04,East of England,284595.0,,,True
2018-01-05,East of England,285156.0,,,True
2018-01-06,East of England,286389.0,,,True
2018-01-07,East of England,290809.0,,,True
2018-01-08,East of England,290907.0,,,True
2018-01-09,East of England,289461.0,,,True
2018-01-10,East of England,289927.0,,,True
2018-01-11,East of England,290306.0,,,True
2018-01-12,East of England,287775.0,,,True
2018-02-01,East of England,,825.0,,True
2018-03-01,East of England,,826.0,,True
2018-04-01,East of England,,826.0,,True
2018-05-01,East of England,,827.0,,True
2018-06-01,East of England,,828.0,,True
2018-07-01,East of England,,828.0,,True
2018-08-01,East of England,,829.0,,True
2018-09-01,East of England,,830.0,,True
2018-10-01,East of England,,830.0,,True
2018-11-01,East of England,,831.0,,True
2018-12-01,East of England,,832.0,,True
2019-01-01,East of England,285588.0,832.0,3.4895980003584093,True
2019-01-02,East of England,286748.0,,,True
2019-01-03,East of England,283751.0,,,True
2019-01-04,East of England,284922.0,,,True
2019-01-05,East of England,285640.0,,,True
2019-01-06,East of England,285274.0,,,True
2019-01-07,East of England,288264.0,,,True
2019-01-08,East of England,287428.0,,,True
2019-01-09,East of England,288709.0,,,True
2019-01-10,East of England,287808.0,,,True
2019-01-11,East of England,285806.0,,,True
2019-01-12,East of England,287478.0,,,True
2019-02-01,East of England,,833.0,,True
2019-03-01,East of England,,834.0,,True
2019-04-01,East of England,,835.0,,True
2019-05-01,East of England,,835.0,,True
2019-06-01,East of England,,836.0,,True
2019-07-01,East of England,,837.0,,True
2019-08-01,East of England,,837.0,,True
2019-09-01,East of England,,838.0,,True
2019-10-01,East of England,,839.0,,True
2019-11-01,East of England,,839.0,,True
2019-12-01,East of England,,840.0,,True
2020-01-01,East of England,285803.0,841.0,3.4706691232436895,True
2020-01-02,East of England,285943.0,,,True
2020-01-03,East of England,285012.0,,,True
2020-01-04,East of England,287501.0,,,True
2020-01-05,East of England,287030.0,,,True
2020-01-06,East of England,288667.0,,,True
2020-01-07,East of England,289067.0,,,True
2020-01-08,East of England,292992.0,,,True
2020-01-09,East of England,296829.0,,,True
2020-01-10,East of England,295661.0,,,True
2020-01-11,East of England,296868.0,,,True
2020-01-12,East of England,300749.0,,,True
2020-02-01,East of England,,842.0,,True
2020-03-01,East of England,,842.0,,True
2020-04-01,East of England,,843.0,,True
2020-05-01,East of England,,844.0,,True
2020-06-01,East of England,,844.0,,True
2020-07-01,East of England,,845.0,,True
2020-08-01,East of England,,846.0,,True
2020-09-01,East of England,,846.0,,True
2020-10-01,East of England,,847.0,,True
2020-11-01,East of England,,848.0,,True
2020-12-01,East of England,,849.0,,True
2021-01-01,East of England,298036.0,849.0,3.319695640322911,True
2021-01-02,East of England,299321.0,,,True
2021-01-03,East of England,301495.0,,,True
2021-01-04,East of England,298764.0,,,True
2021-01-05,East of England,299192.0,,,True
2021-01-06,East of England,312775.0,,,True
2021-01-07,East of England,299492.0,,,True
2021-01-08,East of England,309904.0,,,True
2021-01-09,East of England,316815.0,,,True
2021-01-10,East of England,312253.0,,,True
2021-01-11,East of England,319183.0,,,True
2021-01-12,East of England,319855.0,,,True
2021-02-01,East of England,,850.0,,True
2021-03-01,East of England,,851.0,,True
2021-04-01,East of England,,851.0,,True
2021-05-01,East of England,,852.0,,True
2021-06-01,East of England,,853.0,,True
2021-07-01,East of England,,853.0,,True
2021-08-01,East of England,,854.0,,True
2021-09-01,East of England,,855.0,,True
2021-10-01,East of England,,856.0,,True
2021-11-01,East of England,,856.0,,True
2021-12-01,East of England,,857.0,,True
2022-01-01,East of England,322537.0,858.0,3.0654944374668895,True
2022-01-02,East of England,326141.0,,,True
2022-01-03,East of England,325283.0,,,True
2022-01-04,East of England,328825.0,,,True
2022-01-05,East of England,332450.0,,,True
2022-01-06,East of England,335070.0,,,True
2022-01-07,East of England,340723.0,,,True
2022-01-08,East of England,344145.0,,,True
2022-01-09,East of England,344762.0,,,True
2022-01-10,East of England,344144.0,,,True
2022-01-11,East of England,345454.0,,,True
2022-01-12,East of England,342442.0,,,True
2022-02-01,East of England,,858.0,,True
2022-03-01,East of England,,859.0,,True
2022-04-01,East of England,,860.0,,True
2022-05-01,East of England,,861.0,,True
2022-06-01,East of England,,861.0,,True
2022-07-01,East of England,,862.0,,True
2022-08-01,East of England,,863.0,,True
2022-09-01,East of England,,863.0,,True
2022-10-01,East of England,,864.0,,True
2022-11-01,East of England,,865.0,,True
2022-12-01,East of England,,866.0,,True
2023-01-01,East of England,340655.0,866.0,3.116748503949234,True
2023-01-02,East of England,340888.0,,,True
2023-01-03,East of England,335589.0,,,True
2023-01-04,East of England,331572.0,,,True
2023-01-05,East of England,330394.0,,,True
2023-01-06,East of England,332033.0,,,True
2023-01-07,East of England,336474.0,,,True
2023-01-08,East of England,335770.0,,,True
2023-01-09,East of England,334941.0,,,True
2023-01-10,East of England,331860.0,,,True
2023-01-11,East of England,329462.0,,,True
2023-01-12,East of England,326075.0,,,True
2023-02-01,East of England,,867.0,,True
2023-03-01,East of England,,868.0,,True
2023-04-01,East of England,,868.0,,True
2023-05-01,East of England,,869.0,,True
2023-06-01,East of England,,870.0,,True
2023-07-01,East of England,,871.0,,True
2023-08-01,East of England,,871.0,,True
2023-09-01,East of England,,872.0,,True
2023-10-01,East of England,,873.0,,True
2023-11-01,East of England,,873.0,,True
2023-12-01,East of England,,874.0,,True
2024-01-01,East of England,328802.0,875.0,3.1920169199983293,True
2024-01-02,East of England,324976.0,,,False
2024-01-03,East of England,322950.0,,,False
2024-01-04,East of England,325736.0,,,False
2024-01-05,East of England,326196.0,,,False
2024-01-06,East of England,325834.0,,,False
2024-01-07,East of England,330577.0,,,False
2024-01-08,East of England,332456.0,,,False
2024-01-09,East of England,333803.0,,,False
2024-01-10,East of England,333824.0,,,False
2024-01-11,East of England,332235.0,,,False
2024-01-12,East of England,332966.0,,,False
2024-02-01,East of England,,876.0,,False
2024-03-01,East of England,,876.0,,False
2024-04-01,East of England,,877.0,,False
2024-05-01,East of England,,878.0,,False
2024-06-01,East of England,,879.0,,False
2024-07-01,East of England,,879.0,,False
2024-08-01,East of England,,880.0,,False
2024-09-01,East of England,,881.0,,False
2024-10-01,East of England,,882.0,,False
2024-11-01,East of England,,882.0,,False
2024-12-01,East of England,,883.0,,False
2025-01-01,East of England,332546.0,,,False
2025-01-02,East of England,331928.0,,,False
2025-01-03,East of England,336825.0,,,False
2025-01-04,East of England,325203.0,,,False
2025-01-05,East of England,331521.0,,,False
2025-01-06,East of England,336627.0,,,False
2025-01-07,East of England,337708.0,,,False
2025-01-08,East of England,340621.0,,,False
2025-01-09,East of England,338629.0,,,False
2025-01-10,East of England,340902.0,,,False
2025-01-11,East of England,340014.0,,,False
2025-01-12,East of England,337142.0,,,False
2026-01-01,East of England,336455.0,,,False
2005-01-01,London,248820.0,1358.0,6.473162454228812,True
2005-01-02,London,247642.0,,,True
2005-01-03,London,247580.0,,,True
2005-01-04,London,251973.0,,,True
2005-01-05,London,252313.0,,,True
2005-01-06,London,252542.0,,,True
2005-01-07,London,254654.0,,,True
2005-01-08,London,254761.0,,,True
2005-01-09,London,253631.0,,,True
2005-01-10,London,250828.0,,,True
2005-01-11,London,253251.0,,,True
2005-01-12,London,255195.0,,,True
2005-02-01,London,,1359.0,,True
2005-03-01,London,,1360.0,,True
2005-04-01,London,,1361.0,,True
2005-05-01,London,,1362.0,,True
2005-06-01,London,,1364.0,,True
2005-07-01,London,,1365.0,,True
2005-08-01,London,,1366.0,,True
2005-09-01,London,,1367.0,,True
2005-10-01,London,,1368.0,,True
2005-11-01,London,,1369.0,,True
2005-12-01,London,,1370.0,,True
2006-01-01,London,256767.0,1372.0,6.124685071823605,True
2006-01-02,London,255985.0,,,True
2006-01-03,London,258410.0,,,True
2006-01-04,London,262793.0,,,True
2006-01-05,London,265059.0,,,True
2006-01-06,London,269156.0,,,True
2006-01-07,London,271795.0,,,True
2006-01-08,London,274815.0,,,True
2006-01-09,London,275712.0,,,True
2006-01-10,London,277396.0,,,True
2006-01-11,London,277074.0,,,True
2006-01-12,London,283155.0,,,True
2006-02-01,London,,1373.0,,True
2006-03-01,London,,1374.0,,True
2006-04-01,London,,1375.0,,True
2006-05-01,London,,1376.0,,True
2006-06-01,London,,1377.0,,True
2006-07-01,London,,1378.0,,True
2006-08-01,London,,1379.0,,True
2006-09-01,London,,1381.0,,True
2006-10-01,London,,1382.0,,True
2006-11-01,London,,1383.0,,True
2006-12-01,London,,1384.0,,True
2007-01-01,London,286542.0,1385.0,5.4123547831745045,True
2007-01-02,London,289884.0,,,True
2007-01-03,London,292774.0,,,True
2007-01-04,London,298476.0,,,True
2007-01-05,London,302673.0,,,True
2007-01-06,London,306133.0,,,True
2007-01-07,London,316556.0,,,True
2007-01-08,London,318654.0,,,True
2007-01-09,London,319468.0,,,True
2007-01-10,London,319623.0,,,True
2007-01-11,London,318648.0,,,True
2007-01-12,London,319019.0,,,True
2007-02-01,London,,1386.0,,True
2007-03-01,London,,1388.0,,True
2007-04-01,London,,1389.0,,True
2007-05-01,London,,1390.0,,True
2007-06-01,London,,1391.0,,True
2007-07-01,London,,1392.0,,True
2007-08-01,London,,1393.0,,True
2007-09-01,London,,1394.0,,True
2007-10-01,London,,1396.0,,True
2007-11-01,London,,1397.0,,True
2007-12-01,London,,1398.0,,True
2008-01-01,London,319663.0,1399.0,5.545969928518609,True
2008-01-02,London,316563.0,,,True
2008-01-03,London,314319.0,,,True
2008-01-04,London,315113.0,,,True
2008-01-05,London,315988.0,,,True
2008-01-06,London,310568.0,,,True
2008-01-07,London,310740.0,,,True
2008-01-08,London,301598.0,,,True
2008-01-09,London,295994.0,,,True
2008-01-10,London,285837.0,,,True
2008-01-11,London,276896.0,,,True
2008-01-12,London,271793.0,,,True
2008-02-01,London,,1400.0,,True
2008-03-01,London,,1401.0,,True
2008-04-01,London,,1403.0,,True
2008-05-01,London,,1404.0,,True
2008-06-01,London,,1405.0,,True
2008-07-01,London,,1406.0,,True
2008-08-01,London,,1407.0,,True
2008-09-01,London,,1408.0,,True
2008-10-01,London,,1410.0,,True
2008-11-01,London,,1411.0,,True
2008-12-01,London,,1412.0,,True
2009-01-01,London,270949.0,1413.0,6.146797908803901,True
2009-01-02,London,267474.0,,,True
2009-01-03,London,264709.0,,,True
2009-01-04,London,262661.0,,,True
2009-01-05,London,267629.0,,,True
2009-01-06,London,271488.0,,,True
2009-01-07,London,278122.0,,,True
2009-01-08,London,280566.0,,,True
2009-01-09,London,286374.0,,,True
2009-01-10,London,287743.0,,,True
2009-01-11,London,285663.0,,,True
2009-01-12,London,289176.0,,,True
2009-02-01,London,,1414.0,,True
2009-03-01,London,,1415.0,,True
2009-04-01,London,,1417.0,,True
2009-05-01,London,,1418.0,,True
2009-06-01,London,,1419.0,,True
2009-07-01,London,,1420.0,,True
2009-08-01,London,,1421.0,,True
2009-09-01,London,,1422.0,,True
2009-10-01,London,,1424.0,,True
2009-11-01,London,,1425.0,,True
2009-12-01,London,,1426.0,,True
2010-01-01,London,299459.0,1427.0,5.626710130868611,True
2010-01-02,London,298420.0,,,True
2010-01-03,London,300260.0,,,True
2010-01-04,London,301876.0,,,True
2010-01-05,London,301641.0,,,True
2010-01-06,London,304616.0,,,True
2010-01-07,London,313428.0,,,True
2010-01-08,London,311152.0,,,True
2010-01-09,London,310560.0,,,True
2010-01-10,London,306318.0,,,True
2010-01-11,London,302206.0,,,True
2010-01-12,London,305486.0,,,True
2010-02-01,London,,1428.0,,True
2010-03-01,London,,1430.0,,True
2010-04-01,London,,1431.0,,True
2010-05-01,London,,1432.0,,True
2010-06-01,London,,1433.0,,True
2010-07-01,London,,1434.0,,True
2010-08-01,London,,1436.0,,True
2010-09-01,London,,1437.0,,True
2010-10-01,London,,1438.0,,True
2010-11-01,London,,1439.0,,True
2010-12-01,London,,1440.0,,True
2011-01-01,London,308301.0,1441.0,5.5656557375731595,True
2011-01-02,London,305350.0,,,True
2011-01-03,London,307347.0,,,True
2011-01-04,London,314735.0,,,True
2011-01-05,London,304810.0,,,True
2011-01-06,London,306078.0,,,True
2011-01-07,London,316716.0,,,True
2011-01-08,London,315709.0,,,True
2011-01-09,London,316197.0,,,True
2011-01-10,London,312887.0,,,True
2011-01-11,London,311570.0,,,True
2011-01-12,London,312906.0,,,True
2011-02-01,London,,1443.0,,True
2011-03-01,London,,1444.0,,True
2011-04-01,London,,1445.0,,True
2011-05-01,London,,1446.0,,True
2011-06-01,London,,1447.0,,True
2011-07-01,London,,1449.0,,True
2011-08-01,London,,1450.0,,True
2011-09-01,London,,1451.0,,True
2011-10-01,London,,1452.0,,True
2011-11-01,London,,1453.0,,True
2011-12-01,London,,1455.0,,True
2012-01-01,London,315128.0,1456.0,5.373567818217442,True
